date,altersklasse_covid19,vaccine,geoRegion,type,entries,pop,sumTotal,per100Persons,per100PersonsTotal,type_variant,version
202113,70 - 79,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,739913,0,0,0,altersklasse_covid19,2021-12-02_07-48-44
202113,70 - 79,moderna,CHFL,COVID19AtLeastOneDosePersons,26744,739913,166441,3.61,22.49,altersklasse_covid19,2021-12-02_07-48-44
202113,70 - 79,moderna,CHFL,COVID19FullyVaccPersons,9325,739913,96643,1.26,13.06,altersklasse_covid19,2021-12-02_07-48-44
202113,70 - 79,moderna,CHFL,COVID19PartiallyVaccPersons,17419,739913,69798,2.35,9.43,altersklasse_covid19,2021-12-02_07-48-44
202113,70 - 79,moderna,CHFL,COVID19FirstBoosterPersons,0,739913,4,0,0,altersklasse_covid19,2021-12-02_07-48-44
202113,70 - 79,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,11772,739913,141663,1.59,19.15,altersklasse_covid19,2021-12-02_07-48-44
202113,70 - 79,pfizer_biontech,CHFL,COVID19FullyVaccPersons,13571,739913,76147,1.83,10.29,altersklasse_covid19,2021-12-02_07-48-44
202113,70 - 79,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-1799,739913,65516,-0.24,8.85,altersklasse_covid19,2021-12-02_07-48-44
202113,70 - 79,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,0,739913,1,0,0,altersklasse_covid19,2021-12-02_07-48-44
202113,80+,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,459898,0,0,0,altersklasse_covid19,2021-12-02_07-48-44
202113,80+,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,459898,0,0,0,altersklasse_covid19,2021-12-02_07-48-44
202113,80+,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,459898,0,0,0,altersklasse_covid19,2021-12-02_07-48-44
202113,80+,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,459898,0,0,0,altersklasse_covid19,2021-12-02_07-48-44
202113,80+,moderna,CHFL,COVID19AtLeastOneDosePersons,13257,459898,166975,2.88,36.31,altersklasse_covid19,2021-12-02_07-48-44
202113,80+,moderna,CHFL,COVID19FullyVaccPersons,9182,459898,123885,2,26.94,altersklasse_covid19,2021-12-02_07-48-44
202113,80+,moderna,CHFL,COVID19PartiallyVaccPersons,4075,459898,43090,0.89,9.37,altersklasse_covid19,2021-12-02_07-48-44
202113,80+,moderna,CHFL,COVID19FirstBoosterPersons,0,459898,2,0,0,altersklasse_covid19,2021-12-02_07-48-44
202113,80+,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,5125,459898,147929,1.11,32.17,altersklasse_covid19,2021-12-02_07-48-44
202113,80+,pfizer_biontech,CHFL,COVID19FullyVaccPersons,11021,459898,107260,2.4,23.32,altersklasse_covid19,2021-12-02_07-48-44
202113,80+,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-5896,459898,40669,-1.28,8.84,altersklasse_covid19,2021-12-02_07-48-44
202113,80+,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,0,459898,2,0,0,altersklasse_covid19,2021-12-02_07-48-44
202114,0 - 9,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,880587,0,0,0,altersklasse_covid19,2021-12-02_07-48-44
202114,0 - 9,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,880587,0,0,0,altersklasse_covid19,2021-12-02_07-48-44
202114,0 - 9,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,880587,0,0,0,altersklasse_covid19,2021-12-02_07-48-44
202114,0 - 9,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,880587,0,0,0,altersklasse_covid19,2021-12-02_07-48-44
202114,0 - 9,moderna,CHFL,COVID19AtLeastOneDosePersons,4,880587,25,0,0,altersklasse_covid19,2021-12-02_07-48-44
202114,0 - 9,moderna,CHFL,COVID19FullyVaccPersons,2,880587,13,0,0,altersklasse_covid19,2021-12-02_07-48-44
202114,0 - 9,moderna,CHFL,COVID19PartiallyVaccPersons,2,880587,12,0,0,altersklasse_covid19,2021-12-02_07-48-44
202114,0 - 9,moderna,CHFL,COVID19FirstBoosterPersons,0,880587,0,0,0,altersklasse_covid19,2021-12-02_07-48-44
202114,0 - 9,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,3,880587,29,0,0,altersklasse_covid19,2021-12-02_07-48-44
202114,0 - 9,pfizer_biontech,CHFL,COVID19FullyVaccPersons,0,880587,19,0,0,altersklasse_covid19,2021-12-02_07-48-44
202114,0 - 9,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,3,880587,10,0,0,altersklasse_covid19,2021-12-02_07-48-44
202114,0 - 9,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,0,880587,0,0,0,altersklasse_covid19,2021-12-02_07-48-44
202114,10 - 19,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,853375,0,0,0,altersklasse_covid19,2021-12-02_07-48-44
202114,10 - 19,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,853375,0,0,0,altersklasse_covid19,2021-12-02_07-48-44
202114,10 - 19,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,853375,0,0,0,altersklasse_covid19,2021-12-02_07-48-44
202114,10 - 19,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,853375,0,0,0,altersklasse_covid19,2021-12-02_07-48-44
202114,10 - 19,moderna,CHFL,COVID19AtLeastOneDosePersons,140,853375,1427,0.02,0.17,altersklasse_covid19,2021-12-02_07-48-44
202114,10 - 19,moderna,CHFL,COVID19FullyVaccPersons,110,853375,839,0.01,0.1,altersklasse_covid19,2021-12-02_07-48-44
202114,10 - 19,moderna,CHFL,COVID19PartiallyVaccPersons,30,853375,588,0,0.07,altersklasse_covid19,2021-12-02_07-48-44
202114,10 - 19,moderna,CHFL,COVID19FirstBoosterPersons,0,853375,0,0,0,altersklasse_covid19,2021-12-02_07-48-44
202114,10 - 19,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,149,853375,2441,0.02,0.29,altersklasse_covid19,2021-12-02_07-48-44
202114,10 - 19,pfizer_biontech,CHFL,COVID19FullyVaccPersons,200,853375,1565,0.02,0.18,altersklasse_covid19,2021-12-02_07-48-44
202114,10 - 19,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-51,853375,876,-0.01,0.1,altersklasse_covid19,2021-12-02_07-48-44
202114,10 - 19,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,0,853375,0,0,0,altersklasse_covid19,2021-12-02_07-48-44
202114,20 - 29,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,1042617,0,0,0,altersklasse_covid19,2021-12-02_07-48-44
202114,20 - 29,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,1042617,0,0,0,altersklasse_covid19,2021-12-02_07-48-44
202114,20 - 29,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,1042617,0,0,0,altersklasse_covid19,2021-12-02_07-48-44
202114,20 - 29,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,1042617,0,0,0,altersklasse_covid19,2021-12-02_07-48-44
202114,20 - 29,moderna,CHFL,COVID19AtLeastOneDosePersons,1591,1042617,11872,0.15,1.14,altersklasse_covid19,2021-12-02_07-48-44
202114,20 - 29,moderna,CHFL,COVID19FullyVaccPersons,693,1042617,6426,0.07,0.62,altersklasse_covid19,2021-12-02_07-48-44
202114,20 - 29,moderna,CHFL,COVID19PartiallyVaccPersons,898,1042617,5446,0.09,0.52,altersklasse_covid19,2021-12-02_07-48-44
202114,20 - 29,moderna,CHFL,COVID19FirstBoosterPersons,0,1042617,0,0,0,altersklasse_covid19,2021-12-02_07-48-44
202114,20 - 29,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,1189,1042617,19235,0.11,1.84,altersklasse_covid19,2021-12-02_07-48-44
202114,20 - 29,pfizer_biontech,CHFL,COVID19FullyVaccPersons,2096,1042617,13279,0.2,1.27,altersklasse_covid19,2021-12-02_07-48-44
202114,20 - 29,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-907,1042617,5956,-0.09,0.57,altersklasse_covid19,2021-12-02_07-48-44
202114,20 - 29,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,0,1042617,0,0,0,altersklasse_covid19,2021-12-02_07-48-44
202114,30 - 39,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,1248240,0,0,0,altersklasse_covid19,2021-12-02_07-48-44
202114,30 - 39,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,1248240,0,0,0,altersklasse_covid19,2021-12-02_07-48-44
202114,30 - 39,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,1248240,0,0,0,altersklasse_covid19,2021-12-02_07-48-44
202114,30 - 39,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,1248240,0,0,0,altersklasse_covid19,2021-12-02_07-48-44
202114,30 - 39,moderna,CHFL,COVID19AtLeastOneDosePersons,2418,1248240,19225,0.19,1.54,altersklasse_covid19,2021-12-02_07-48-44
202114,30 - 39,moderna,CHFL,COVID19FullyVaccPersons,1028,1248240,10362,0.08,0.83,altersklasse_covid19,2021-12-02_07-48-44
202114,30 - 39,moderna,CHFL,COVID19PartiallyVaccPersons,1390,1248240,8863,0.11,0.71,altersklasse_covid19,2021-12-02_07-48-44
202114,30 - 39,moderna,CHFL,COVID19FirstBoosterPersons,0,1248240,0,0,0,altersklasse_covid19,2021-12-02_07-48-44
202114,30 - 39,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,1686,1248240,29025,0.14,2.33,altersklasse_covid19,2021-12-02_07-48-44
202114,30 - 39,pfizer_biontech,CHFL,COVID19FullyVaccPersons,3096,1248240,20263,0.25,1.62,altersklasse_covid19,2021-12-02_07-48-44
202114,30 - 39,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-1410,1248240,8762,-0.11,0.7,altersklasse_covid19,2021-12-02_07-48-44
202114,30 - 39,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,0,1248240,0,0,0,altersklasse_covid19,2021-12-02_07-48-44
202114,40 - 49,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,1206905,0,0,0,altersklasse_covid19,2021-12-02_07-48-44
202114,40 - 49,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,1206905,0,0,0,altersklasse_covid19,2021-12-02_07-48-44
202114,40 - 49,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,1206905,0,0,0,altersklasse_covid19,2021-12-02_07-48-44
202114,40 - 49,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,1206905,0,0,0,altersklasse_covid19,2021-12-02_07-48-44
202114,40 - 49,moderna,CHFL,COVID19AtLeastOneDosePersons,3587,1206905,28477,0.3,2.36,altersklasse_covid19,2021-12-02_07-48-44
202114,40 - 49,moderna,CHFL,COVID19FullyVaccPersons,1595,1206905,15385,0.13,1.27,altersklasse_covid19,2021-12-02_07-48-44
202114,40 - 49,moderna,CHFL,COVID19PartiallyVaccPersons,1992,1206905,13092,0.17,1.08,altersklasse_covid19,2021-12-02_07-48-44
202114,40 - 49,moderna,CHFL,COVID19FirstBoosterPersons,0,1206905,0,0,0,altersklasse_covid19,2021-12-02_07-48-44
202114,40 - 49,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,2318,1206905,38151,0.19,3.16,altersklasse_covid19,2021-12-02_07-48-44
202114,40 - 49,pfizer_biontech,CHFL,COVID19FullyVaccPersons,3813,1206905,25712,0.32,2.13,altersklasse_covid19,2021-12-02_07-48-44
202114,40 - 49,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-1495,1206905,12439,-0.12,1.03,altersklasse_covid19,2021-12-02_07-48-44
202114,40 - 49,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,0,1206905,0,0,0,altersklasse_covid19,2021-12-02_07-48-44
202114,50 - 59,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,1305543,0,0,0,altersklasse_covid19,2021-12-02_07-48-44
202114,50 - 59,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,1305543,0,0,0,altersklasse_covid19,2021-12-02_07-48-44
202114,50 - 59,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,1305543,0,0,0,altersklasse_covid19,2021-12-02_07-48-44
202114,50 - 59,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,1305543,0,0,0,altersklasse_covid19,2021-12-02_07-48-44
202114,50 - 59,moderna,CHFL,COVID19AtLeastOneDosePersons,7333,1305543,52857,0.56,4.05,altersklasse_covid19,2021-12-02_07-48-44
202114,50 - 59,moderna,CHFL,COVID19FullyVaccPersons,3036,1305543,27837,0.23,2.13,altersklasse_covid19,2021-12-02_07-48-44
202114,50 - 59,moderna,CHFL,COVID19PartiallyVaccPersons,4297,1305543,25020,0.33,1.92,altersklasse_covid19,2021-12-02_07-48-44
202114,50 - 59,moderna,CHFL,COVID19FirstBoosterPersons,0,1305543,0,0,0,altersklasse_covid19,2021-12-02_07-48-44
202114,50 - 59,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,3942,1305543,61393,0.3,4.7,altersklasse_covid19,2021-12-02_07-48-44
202114,50 - 59,pfizer_biontech,CHFL,COVID19FullyVaccPersons,6090,1305543,39622,0.47,3.03,altersklasse_covid19,2021-12-02_07-48-44
202114,50 - 59,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-2148,1305543,21771,-0.16,1.67,altersklasse_covid19,2021-12-02_07-48-44
202114,50 - 59,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,0,1305543,1,0,0,altersklasse_covid19,2021-12-02_07-48-44
202114,60 - 69,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,972277,0,0,0,altersklasse_covid19,2021-12-02_07-48-44
202114,60 - 69,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,972277,0,0,0,altersklasse_covid19,2021-12-02_07-48-44
202114,60 - 69,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,972277,0,0,0,altersklasse_covid19,2021-12-02_07-48-44
202114,60 - 69,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,972277,0,0,0,altersklasse_covid19,2021-12-02_07-48-44
202114,60 - 69,moderna,CHFL,COVID19AtLeastOneDosePersons,20549,972277,89748,2.11,9.23,altersklasse_covid19,2021-12-02_07-48-44
202114,60 - 69,moderna,CHFL,COVID19FullyVaccPersons,4196,972277,36525,0.43,3.76,altersklasse_covid19,2021-12-02_07-48-44
202114,60 - 69,moderna,CHFL,COVID19PartiallyVaccPersons,16353,972277,53223,1.68,5.47,altersklasse_covid19,2021-12-02_07-48-44
202114,60 - 69,moderna,CHFL,COVID19FirstBoosterPersons,0,972277,0,0,0,altersklasse_covid19,2021-12-02_07-48-44
202114,60 - 69,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,15667,972277,84619,1.61,8.7,altersklasse_covid19,2021-12-02_07-48-44
202114,60 - 69,pfizer_biontech,CHFL,COVID19FullyVaccPersons,7755,972277,38870,0.8,4,altersklasse_covid19,2021-12-02_07-48-44
202114,60 - 69,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,7912,972277,45749,0.81,4.71,altersklasse_covid19,2021-12-02_07-48-44
202114,60 - 69,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,0,972277,0,0,0,altersklasse_covid19,2021-12-02_07-48-44
202114,70 - 79,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,739913,0,0,0,altersklasse_covid19,2021-12-02_07-48-44
202114,70 - 79,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,739913,0,0,0,altersklasse_covid19,2021-12-02_07-48-44
202114,70 - 79,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,739913,0,0,0,altersklasse_covid19,2021-12-02_07-48-44
202114,70 - 79,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,739913,0,0,0,altersklasse_covid19,2021-12-02_07-48-44
202114,70 - 79,moderna,CHFL,COVID19AtLeastOneDosePersons,26284,739913,192725,3.55,26.05,altersklasse_covid19,2021-12-02_07-48-44
202114,70 - 79,moderna,CHFL,COVID19FullyVaccPersons,10587,739913,107230,1.43,14.49,altersklasse_covid19,2021-12-02_07-48-44
202114,70 - 79,moderna,CHFL,COVID19PartiallyVaccPersons,15697,739913,85495,2.12,11.55,altersklasse_covid19,2021-12-02_07-48-44
202114,70 - 79,moderna,CHFL,COVID19FirstBoosterPersons,0,739913,4,0,0,altersklasse_covid19,2021-12-02_07-48-44
202114,70 - 79,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,20505,739913,162168,2.77,21.92,altersklasse_covid19,2021-12-02_07-48-44
202114,70 - 79,pfizer_biontech,CHFL,COVID19FullyVaccPersons,18396,739913,94543,2.49,12.78,altersklasse_covid19,2021-12-02_07-48-44
202114,70 - 79,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,2109,739913,67625,0.29,9.14,altersklasse_covid19,2021-12-02_07-48-44
202114,70 - 79,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,0,739913,1,0,0,altersklasse_covid19,2021-12-02_07-48-44
202114,80+,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,459898,0,0,0,altersklasse_covid19,2021-12-02_07-48-44
202114,80+,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,459898,0,0,0,altersklasse_covid19,2021-12-02_07-48-44
202114,80+,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,459898,0,0,0,altersklasse_covid19,2021-12-02_07-48-44
202114,80+,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,459898,0,0,0,altersklasse_covid19,2021-12-02_07-48-44
202114,80+,moderna,CHFL,COVID19AtLeastOneDosePersons,8962,459898,175937,1.95,38.26,altersklasse_covid19,2021-12-02_07-48-44
202114,80+,moderna,CHFL,COVID19FullyVaccPersons,9536,459898,133421,2.07,29.01,altersklasse_covid19,2021-12-02_07-48-44
202114,80+,moderna,CHFL,COVID19PartiallyVaccPersons,-574,459898,42516,-0.12,9.24,altersklasse_covid19,2021-12-02_07-48-44
202114,80+,moderna,CHFL,COVID19FirstBoosterPersons,0,459898,2,0,0,altersklasse_covid19,2021-12-02_07-48-44
202114,80+,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,6431,459898,154360,1.4,33.56,altersklasse_covid19,2021-12-02_07-48-44
202114,80+,pfizer_biontech,CHFL,COVID19FullyVaccPersons,14524,459898,121784,3.16,26.48,altersklasse_covid19,2021-12-02_07-48-44
202114,80+,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-8093,459898,32576,-1.76,7.08,altersklasse_covid19,2021-12-02_07-48-44
202114,80+,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,0,459898,2,0,0,altersklasse_covid19,2021-12-02_07-48-44
202115,0 - 9,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,880587,0,0,0,altersklasse_covid19,2021-12-02_07-48-44
202115,0 - 9,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,880587,0,0,0,altersklasse_covid19,2021-12-02_07-48-44
202115,0 - 9,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,880587,0,0,0,altersklasse_covid19,2021-12-02_07-48-44
202115,0 - 9,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,880587,0,0,0,altersklasse_covid19,2021-12-02_07-48-44
202115,0 - 9,moderna,CHFL,COVID19AtLeastOneDosePersons,2,880587,27,0,0,altersklasse_covid19,2021-12-02_07-48-44
202115,0 - 9,moderna,CHFL,COVID19FullyVaccPersons,1,880587,14,0,0,altersklasse_covid19,2021-12-02_07-48-44
202115,0 - 9,moderna,CHFL,COVID19PartiallyVaccPersons,1,880587,13,0,0,altersklasse_covid19,2021-12-02_07-48-44
202115,0 - 9,moderna,CHFL,COVID19FirstBoosterPersons,0,880587,0,0,0,altersklasse_covid19,2021-12-02_07-48-44
202115,0 - 9,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,1,880587,30,0,0,altersklasse_covid19,2021-12-02_07-48-44
202115,0 - 9,pfizer_biontech,CHFL,COVID19FullyVaccPersons,4,880587,23,0,0,altersklasse_covid19,2021-12-02_07-48-44
202115,0 - 9,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-3,880587,7,-0,0,altersklasse_covid19,2021-12-02_07-48-44
202115,0 - 9,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,0,880587,0,0,0,altersklasse_covid19,2021-12-02_07-48-44
202115,10 - 19,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,853375,0,0,0,altersklasse_covid19,2021-12-02_07-48-44
202115,10 - 19,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,853375,0,0,0,altersklasse_covid19,2021-12-02_07-48-44
202115,10 - 19,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,853375,0,0,0,altersklasse_covid19,2021-12-02_07-48-44
202115,10 - 19,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,853375,0,0,0,altersklasse_covid19,2021-12-02_07-48-44
202115,10 - 19,moderna,CHFL,COVID19AtLeastOneDosePersons,256,853375,1683,0.03,0.2,altersklasse_covid19,2021-12-02_07-48-44
202115,10 - 19,moderna,CHFL,COVID19FullyVaccPersons,110,853375,949,0.01,0.11,altersklasse_covid19,2021-12-02_07-48-44
202115,10 - 19,moderna,CHFL,COVID19PartiallyVaccPersons,146,853375,734,0.02,0.09,altersklasse_covid19,2021-12-02_07-48-44
202115,10 - 19,moderna,CHFL,COVID19FirstBoosterPersons,0,853375,0,0,0,altersklasse_covid19,2021-12-02_07-48-44
202115,10 - 19,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,323,853375,2764,0.04,0.32,altersklasse_covid19,2021-12-02_07-48-44
202115,10 - 19,pfizer_biontech,CHFL,COVID19FullyVaccPersons,215,853375,1780,0.03,0.21,altersklasse_covid19,2021-12-02_07-48-44
202115,10 - 19,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,108,853375,984,0.01,0.12,altersklasse_covid19,2021-12-02_07-48-44
202115,10 - 19,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,0,853375,0,0,0,altersklasse_covid19,2021-12-02_07-48-44
202115,20 - 29,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,1042617,0,0,0,altersklasse_covid19,2021-12-02_07-48-44
202115,20 - 29,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,1042617,0,0,0,altersklasse_covid19,2021-12-02_07-48-44
202115,20 - 29,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,1042617,0,0,0,altersklasse_covid19,2021-12-02_07-48-44
202115,20 - 29,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,1042617,0,0,0,altersklasse_covid19,2021-12-02_07-48-44
202115,20 - 29,moderna,CHFL,COVID19AtLeastOneDosePersons,2626,1042617,14498,0.25,1.39,altersklasse_covid19,2021-12-02_07-48-44
202115,20 - 29,moderna,CHFL,COVID19FullyVaccPersons,798,1042617,7224,0.08,0.69,altersklasse_covid19,2021-12-02_07-48-44
202115,20 - 29,moderna,CHFL,COVID19PartiallyVaccPersons,1828,1042617,7274,0.18,0.7,altersklasse_covid19,2021-12-02_07-48-44
202115,20 - 29,moderna,CHFL,COVID19FirstBoosterPersons,0,1042617,0,0,0,altersklasse_covid19,2021-12-02_07-48-44
202115,20 - 29,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,2517,1042617,21752,0.24,2.09,altersklasse_covid19,2021-12-02_07-48-44
202115,20 - 29,pfizer_biontech,CHFL,COVID19FullyVaccPersons,1619,1042617,14898,0.16,1.43,altersklasse_covid19,2021-12-02_07-48-44
202115,20 - 29,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,898,1042617,6854,0.09,0.66,altersklasse_covid19,2021-12-02_07-48-44
202115,20 - 29,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,0,1042617,0,0,0,altersklasse_covid19,2021-12-02_07-48-44
202115,30 - 39,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,1248240,0,0,0,altersklasse_covid19,2021-12-02_07-48-44
202115,30 - 39,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,1248240,0,0,0,altersklasse_covid19,2021-12-02_07-48-44
202115,30 - 39,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,1248240,0,0,0,altersklasse_covid19,2021-12-02_07-48-44
202115,30 - 39,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,1248240,0,0,0,altersklasse_covid19,2021-12-02_07-48-44
202115,30 - 39,moderna,CHFL,COVID19AtLeastOneDosePersons,3991,1248240,23216,0.32,1.86,altersklasse_covid19,2021-12-02_07-48-44
202115,30 - 39,moderna,CHFL,COVID19FullyVaccPersons,1155,1248240,11517,0.09,0.92,altersklasse_covid19,2021-12-02_07-48-44
202115,30 - 39,moderna,CHFL,COVID19PartiallyVaccPersons,2836,1248240,11699,0.23,0.94,altersklasse_covid19,2021-12-02_07-48-44
202115,30 - 39,moderna,CHFL,COVID19FirstBoosterPersons,0,1248240,0,0,0,altersklasse_covid19,2021-12-02_07-48-44
202115,30 - 39,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,4305,1248240,33330,0.34,2.67,altersklasse_covid19,2021-12-02_07-48-44
202115,30 - 39,pfizer_biontech,CHFL,COVID19FullyVaccPersons,2732,1248240,22995,0.22,1.84,altersklasse_covid19,2021-12-02_07-48-44
202115,30 - 39,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,1573,1248240,10335,0.13,0.83,altersklasse_covid19,2021-12-02_07-48-44
202115,30 - 39,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,0,1248240,0,0,0,altersklasse_covid19,2021-12-02_07-48-44
202115,40 - 49,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,1206905,0,0,0,altersklasse_covid19,2021-12-02_07-48-44
202115,40 - 49,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,1206905,0,0,0,altersklasse_covid19,2021-12-02_07-48-44
202115,40 - 49,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,1206905,0,0,0,altersklasse_covid19,2021-12-02_07-48-44
202115,40 - 49,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,1206905,0,0,0,altersklasse_covid19,2021-12-02_07-48-44
202115,40 - 49,moderna,CHFL,COVID19AtLeastOneDosePersons,6343,1206905,34820,0.53,2.89,altersklasse_covid19,2021-12-02_07-48-44
202115,40 - 49,moderna,CHFL,COVID19FullyVaccPersons,1707,1206905,17092,0.14,1.42,altersklasse_covid19,2021-12-02_07-48-44
202115,40 - 49,moderna,CHFL,COVID19PartiallyVaccPersons,4636,1206905,17728,0.38,1.47,altersklasse_covid19,2021-12-02_07-48-44
202115,40 - 49,moderna,CHFL,COVID19FirstBoosterPersons,0,1206905,0,0,0,altersklasse_covid19,2021-12-02_07-48-44
202115,40 - 49,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,6210,1206905,44361,0.51,3.68,altersklasse_covid19,2021-12-02_07-48-44
202115,40 - 49,pfizer_biontech,CHFL,COVID19FullyVaccPersons,4099,1206905,29811,0.34,2.47,altersklasse_covid19,2021-12-02_07-48-44
202115,40 - 49,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,2111,1206905,14550,0.17,1.21,altersklasse_covid19,2021-12-02_07-48-44
202115,40 - 49,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,0,1206905,0,0,0,altersklasse_covid19,2021-12-02_07-48-44
202115,50 - 59,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,1305543,0,0,0,altersklasse_covid19,2021-12-02_07-48-44
